Codigo_Ciudad;Codigo_Distrito;Codigo_Barrio;Codigo_Seccion;Nombre_Ciudad;Nombre_Distrito;Nombre_Barrio;Codigo;X2022_persona;X2021_persona;X2020_persona;X2019_persona;X2018_persona;X2017_persona;X2016_persona;X2015_persona;X2022_hogar;X2021_hogar;X2020_hogar;X2019_hogar;X2018_hogar;X2017_hogar;X2016_hogar;X2015_hogar;X2022_consumo;X2021_consumo;X2020_consumo;X2019_consumo;X2018_consumo;X2017_consumo;X2016_consumo;X2015_consumo;X2022_bruta_persona;X2021_bruta_persona;X2020_bruta_persona;X2019_bruta_persona;X2018_bruta_persona;X2017_bruta_persona;X2016_bruta_persona;X2015_bruta_persona;X2022_bruta_hogar;X2021_bruta_hogar;X2020_bruta_hogar;X2019_bruta_hogar;X2018_bruta_hogar;X2017_bruta_hogar;X2016_bruta_hogar;X2015_bruta_hogar
46250;13;2;9;València;Distrito 13;Ciutat Jardí;4625013009 València sección 13009;10797;10291;10067;10161;9521;9029;8865;9147;27203;25470;24302;24933;23735;23599;22427;22434;15761;14927;14523;14717;13960;13247;12894;13225;15050;14350;13650;12950;12950;12250;11550;12250;12369;11723;11414;11527;10842;10232;9998;10303
46250;13;2;10;València;Distrito 13;Ciutat Jardí;4625013010 València sección 13010;18478;16795;16430;16482;15804;14994;15165;14479;45474;42513;41559;42205;39800;38070;38917;37358;27142;25010;24316;24246;23135;21928;22296;21086;24150;22750;22050;22050;21350;19950;19250;18550;22986;20869;20165;20271;19453;18429;18624;17680
46250;13;2;11;València;Distrito 13;Ciutat Jardí;4625013011 València sección 13011;17731;16656;17144;16977;16490;15036;14296;14054;38052;36376;37811;37740;36688;33933;32201;32136;25084;23492;24208;24204;23426;21649;20492;20053;22050;20650;21350;22050;20650;19250;17850;17850;21873;20495;21125;20871;20199;18465;18104;17304
46250;13;2;12;València;Distrito 13;Ciutat Jardí;4625013012 València sección 13012;17925;17089;16282;15914;15649;14689;14427;14496;40365;38852;37676;37205;36975;34678;34445;34435;25846;24663;23657;23444;22851;21619;21486;21127;24850;23450;22050;22050;21350;19950;19950;19250;22265;21176;20045;19939;19362;18198;18080;17984
46250;13;2;13;València;Distrito 13;Ciutat Jardí;4625013013 València sección 13013;19524;19457;19333;18432;18623;17821;17071;16717;42870;43261;43563;41592;42953;40975;39665;38843;27855;28187;28163;27051;27638;26110;25387;24427;24850;24850;23450;22750;23450;21350;20650;20650;24663;24505;24285;23111;23299;22450;21526;21021
46250;13;2;14;València;Distrito 13;Ciutat Jardí;4625013014 València sección 13014;18305;17174;17097;16644;16429;15877;15160;15391;40314;37694;37671;37619;37330;35430;33846;33809;26115;24745;24188;23904;24033;22743;21595;21825;23450;22750;22750;22050;22050;21350;19950;19950;23275;21815;21333;20821;20607;19940;19040;19204
46250;13;3;15;València;Distrito 13;L'Amistat;4625013015 València sección 13015;16776;15956;15553;15357;14970;14465;14138;13653;36210;34960;34947;34244;33752;32998;32449;31607;23351;22392;22058;21690;21355;20558;20034;19396;21350;21350;20650;19250;19250;17850;17150;17150;20577;19517;18939;18741;18521;17505;17206;16483
46250;13;3;16;València;Distrito 13;L'Amistat;4625013016 València sección 13016;9541;8912;8173;8032;7538;7032;7189;6786;24979;23102;21512;21066;19456;18613;19024;18530;14256;13103;12066;11707;11069;10350;10609;10070;12250;10150;9450;9450;8750;8050;8050;7350;11124;10290;9353;9169;8572;8040;8262;7713
46250;13;3;17;València;Distrito 13;L'Amistat;4625013017 València sección 13017;14146;13211;13013;12252;11879;11253;10608;10786;32678;31312;30403;30356;29569;27341;26510;26849;20363;19080;18685;17834;17344;16345;15622;15828;18550;17150;17150;16450;15750;15050;13650;14350;16987;15757;15510;14533;14078;13301;12439;12621
46250;13;3;19;València;Distrito 13;L'Amistat;4625013019 València sección 13019;14734;14133;13553;13369;12978;12184;11851;11221;35251;33298;31940;32445;31872;30235;29850;28359;21288;20405;20115;19630;19086;17965;17468;16848;19950;18550;17850;17850;17150;15750;15750;15050;18120;17214;16585;16125;15894;14675;14136;13382
46250;13;3;20;València;Distrito 13;L'Amistat;4625013020 València sección 13020;15972;14862;14069;14167;13077;12579;12505;12801;35938;33934;32688;32536;30263;29379;28564;29046;22989;21564;20503;20674;19131;18037;18348;18320;22050;19250;19250;19250;18550;17150;17150;17850;19488;18048;16954;17090;15662;14957;14892;15244
46250;13;3;21;València;Distrito 13;L'Amistat;4625013021 València sección 13021;18877;18239;17427;16978;16717;16517;15646;15710;41745;40569;39202;39545;39535;38275;37415;37123;26946;25946;25131;24531;24096;23673;22717;22878;25550;24150;23100;22050;21350;20650;19950;19950;23566;22681;21446;21077;20643;20394;19266;19525
46250;13;4;22;València;Distrito 13;La Bega Baixa;4625013022 València sección 13022;20496;18525;17680;17911;16788;15848;15769;15404;50856;46228;44633;45559;43267;40621;41314;41216;30647;27703;26707;26793;25528;24012;23827;23252;26950;24850;23450;22750;22750;21350;21350;20650;26198;23607;22750;22828;21261;20068;19839;19311
46250;13;4;23;València;Distrito 13;La Bega Baixa;4625013023 València sección 13023;20153;19563;19023;18499;17463;17029;16158;16804;46994;47148;45977;45491;43413;43173;41005;42333;29451;28874;27855;27447;25981;25480;24149;25282;27650;26250;25550;24850;24150;22750;22050;21350;25823;25094;24174;23556;22325;21757;20479;21203
46250;13;4;24;València;Distrito 13;La Bega Baixa;4625013024 València sección 13024;18551;17474;16541;16836;16016;15129;15102;14866;41941;40204;38693;39875;37826;37192;36200;35409;26512;25429;23986;24531;23507;22259;22131;21743;23450;22750;21350;22050;21350;19950;18550;18550;23541;22105;20657;21052;20194;18909;18841;18619
46250;13;5;25;València;Distrito 13;La Carrasca;4625013025 València sección 13025;20966;19799;19060;18763;17327;16613;16613;16169;49838;47588;46732;46036;44317;42571;42125;41365;30484;28926;27950;27590;25943;25109;24901;24117;27650;25550;24850;24850;22050;22050;22050;21350;27150;25777;24503;24038;22325;21246;21135;20584
46250;13;4;26;València;Distrito 13;La Bega Baixa;4625013026 València sección 13026;18253;18573;16576;17571;17701;17095;16200;16069;46910;48496;43647;46900;47042;45670;43200;43193;29416;27856;26845;27081;26869;25915;24595;24206;28350;26250;24850;26250;24850;24150;22750;22050;25087;23389;22453;22498;22165;21341;20321;19829
46250;13;2;27;València;Distrito 13;Ciutat Jardí;4625013027 València sección 13027;19794;18628;18021;17702;17230;16681;16452;16314;43767;42158;40995;41336;39845;39119;38348;38619;28124;26871;25827;25555;25045;24224;23976;23939;26250;25550;24150;23450;23450;22050;22750;21350;25292;23960;22760;22347;21757;20871;20712;20618
46250;13;5;28;València;Distrito 13;La Carrasca;4625013028 València sección 13028;18847;17829;17919;17122;15910;15703;15155;14840;46113;44882;44832;43373;41050;39840;38647;38092;27426;25924;25986;25001;23475;23062;22223;22019;25550;24150;22750;22750;22050;21350;20650;20650;24118;22689;22939;21508;19908;19625;18883;18528
46250;13;2;29;València;Distrito 13;Ciutat Jardí;4625013029 València sección 13029;15890;14754;14351;14272;13808;13228;12832;12452;34005;32391;32000;32540;31000;30557;29767;29356;22657;21076;20226;20084;19479;18869;18336;18056;22050;19950;19250;18550;17850;17150;17150;16450;19051;17568;17034;16941;16328;15638;15166;14636
46250;13;1;30;València;Distrito 13;L'Illa Perduda;4625013030 València sección 13030;14990;14054;13167;12857;12281;11884;12173;11437;36466;33897;31861;31971;29883;29256;29710;28219;21599;20355;19128;18868;18007;17429;17795;16844;19950;19250;18550;17850;17150;16450;15750;15750;18189;17027;15782;15314;14600;14095;14292;13487
46250;14;1;1;València;Distrito 14;Benimaclet;4625014001 València sección 14001;21601;20637;20000;20083;19157;18720;17930;17792;54032;51551;51002;52645;51145;50612;48681;49050;32092;30619;29859;29870;28841;28250;27101;27101;30450;29050;28350;28350;26250;24850;24850;23450;28078;26646;25734;25797;24650;24087;22974;22768
46250;14;1;2;València;Distrito 14;Benimaclet;4625014002 València sección 14002;17534;16560;16062;15933;15124;14211;13687;14540;41685;40168;39175;39875;37221;35398;34381;35590;25510;24258;23747;23572;22104;20912;20388;21388;23450;22050;21350;21350;19950;19250;18550;19950;22186;20944;19945;20080;18769;17790;17232;18024
46250;14;1;3;València;Distrito 14;Benimaclet;4625014003 València sección 14003;13837;13522;13099;12321;11253;10789;10027;9948;29475;29006;27508;26799;24632;24705;23661;23645;19318;19374;18506;17527;15910;15312;14310;14290;17150;17150;15750;15750;13650;13650;12950;12250;16524;16143;15664;14500;13241;12674;11727;11622
46250;14;1;4;València;Distrito 14;Benimaclet;4625014004 València sección 14004;16325;15606;15020;14558;14111;12929;12586;12232;36267;35556;34727;34363;32402;30315;29866;29123;23229;22312;21660;21278;20470;18825;18338;17873;20650;19950;20650;19950;17850;17150;16450;16450;20005;18948;18137;17681;16889;15455;14983;14535
46250;14;1;5;València;Distrito 14;Benimaclet;4625014005 València sección 14005;13941;12932;12163;11824;11531;10814;10541;10602;31713;29416;27230;26918;26088;24232;23697;24023;20134;18687;17444;16927;16360;15261;15104;15025;17850;16450;15750;15050;15050;12950;13650;13650;16882;15530;14521;14001;13519;12668;12256;12368
46250;14;1;6;València;Distrito 14;Benimaclet;4625014006 València sección 14006;11746;11246;11247;10695;10077;9273;8868;8413;26493;24509;24119;23456;22169;20587;19991;19439;17123;16342;15723;15284;14346;13270;12656;12138;15050;15050;14350;14350;13650;12250;11550;11550;13802;13197;13007;12397;11606;10635;10169;9596
46250;14;1;7;València;Distrito 14;Benimaclet;4625014007 València sección 14007;12746;11934;11175;11364;10814;10122;9438;9142;29315;27199;25903;27245;25499;23988;23008;22100;18485;17075;16381;16545;15857;14785;13881;13300;17150;15750;15050;15750;15050;13650;12950;11550;14972;13936;13039;13264;12570;11725;10952;10553
46250;14;1;8;València;Distrito 14;Benimaclet;4625014008 València sección 14008;14499;13476;13003;12588;12159;11939;10655;10724;33189;31163;29397;28546;27572;27338;24618;24506;20881;19484;18687;17926;17351;16837;15186;15243;18550;17150;16450;15750;14350;14350;12950;12950;17463;16092;15496;14896;14520;14225;12606;12626
46250;14;1;9;València;Distrito 14;Benimaclet;4625014009 València sección 14009;13681;13102;13027;12465;12146;11528;11199;10802;33938;33267;32598;30957;29610;28948;27887;26910;20317;19392;19265;18587;17908;17158;16552;16007;17850;16450;17150;17150;15750;15050;15050;14350;16669;15929;15740;15745;14548;13749;13335;12903
46250;14;1;10;València;Distrito 14;Benimaclet;4625014010 València sección 14010;13963;13351;12709;12677;11573;11152;10649;10421;32155;30674;28909;29244;27219;26570;25268;24749;20209;19565;18413;18305;16874;16260;15515;15233;17150;16450;15750;15750;14350;13650;14000;12950;16804;15974;15111;15147;13634;13164;12538;12162
46250;14;1;12;València;Distrito 14;Benimaclet;4625014012 València sección 14012;13981;12679;12291;11848;11916;10961;9932;10314;31378;28665;28332;27812;27740;25781;23864;24480;19783;18102;17677;17348;17383;15816;14413;14686;17150;15050;15050;14350;14350;12950;12250;12250;16773;15142;14615;14209;14199;13010;11771;12146
46250;14;1;13;València;Distrito 14;Benimaclet;4625014013 València sección 14013;12665;12360;11709;11392;10984;10422;9897;9682;28622;27886;26997;26650;26050;24682;23503;23360;18001;17597;16718;16306;15725;14991;14218;13896;16450;15750;15050;15050;13650;12250;12250;11550;14945;14665;13744;13396;12905;12138;11483;11232
46250;14;1;14;València;Distrito 14;Benimaclet;4625014014 València sección 14014;16799;15299;15060;15212;14241;13518;13087;12824;40979;37703;36977;37768;35340;34375;33584;32684;24431;23214;21923;22286;20963;20090;19736;19361;22050;20650;19250;19950;18550;17850;17150;16450;20866;19077;18461;18585;17488;16661;15949;15518
46250;14;1;15;València;Distrito 14;Benimaclet;4625014015 València sección 14015;15822;14572;13921;13778;13103;12566;12262;12436;35715;33203;32738;32687;30831;29250;28803;28668;22934;21144;20368;20363;19305;18475;18118;18014;21350;19950;18550;18550;17850;16450;16450;16450;19452;17913;16945;16796;15898;15202;14819;15106
46250;14;1;16;València;Distrito 14;Benimaclet;4625014016 València sección 14016;12329;12075;12002;11436;10746;10080;9908;9591;28541;27871;27768;27679;26212;25053;24541;23348;17650;17273;17174;16578;15839;14667;14403;13858;15750;15750;15750;15050;15050;12950;12250;12250;14503;14231;14077;13357;12539;11717;11539;11083
46250;14;2;18;València;Distrito 14;Camí de Vera;4625014018 València sección 14018;15279;14378;13875;13497;12619;12120;11693;11295;36574;34323;33519;33311;31726;30579;30232;28696;22705;21010;20190;19885;18830;17904;17345;16663;21000;19250;18550;18550;17850;17150;16450;15750;18499;17213;16507;16044;14971;14316;13778;13316
46250;14;2;19;València;Distrito 14;Camí de Vera;4625014019 València sección 14019;15558;14506;14306;13762;13311;12587;12433;11926;40208;38093;37843;36878;35336;33909;32552;31451;23148;21809;21398;20611;19868;18829;18545;17856;22050;20650;19250;19250;18550;17150;16450;15750;19061;17839;17386;16695;16107;15215;15035;14338
46250;14;2;20;València;Distrito 14;Camí de Vera;4625014020 València sección 14020;18648;17133;16418;16465;16127;14581;14192;14272;46848;43466;42498;42715;42167;38614;38054;38024;27731;25377;24328;24573;24097;21827;21407;21401;24850;23450;22050;22050;21350;19950;18550;18550;23826;21691;20682;20595;20243;18191;17612;17662
46250;14;1;21;València;Distrito 14;Benimaclet;4625014021 València sección 14021;25680;23057;22920;22849;22348;21428;22000;21472;66838;61346;61428;61390;60709;58314;60412;59562;37896;35335;34408;35009;34168;32868;33949;33063;33950;31850;30450;30450;29750;29050;28350;28350;34766;32108;30525;31353;30443;29264;29229;28484
46250;14;1;22;València;Distrito 14;Benimaclet;4625014022 València sección 14022;14228;13682;13315;12879;12303;11678;11092;10912;32527;32333;30874;30338;28571;27814;26702;26313;20630;19711;19119;18570;17752;17042;16235;16010;19950;19250;17850;17850;16450;15750;15050;15050;16902;16168;15756;15098;14414;13688;12990;12761
46250;14;1;23;València;Distrito 14;Benimaclet;4625014023 València sección 14023;17732;16886;16687;15952;15556;14834;14088;13768;43237;40511;39419;37935;37292;36199;35074;34026;26213;24673;24447;23486;22548;21594;20676;20080;24150;23450;22050;22050;20650;19950;18550;17850;21946;20980;20557;19668;18958;18203;17233;16799
46250;14;1;24;València;Distrito 14;Benimaclet;4625014024 València sección 14024;18833;18711;18641;18021;17900;16790;16096;15702;48036;48384;48515;47797;47223;44774;43311;42261;28963;27876;27887;26973;26383;25272;24156;23658;27650;26250;24850;25550;24150;22750;21350;21350;25062;24209;24080;22824;22767;21417;20328;19779
46250;15;1;1;València;Distrito 15;Orriols;4625015001 València sección 15001;7880;7234;7332;6907;6730;6429;6240;6159;22345;19514;19526;18923;18031;17297;17535;17221;11832;10714;10742;10265;9904;9381;9340;9182;10150;9450;9450;10150;8750;8750;8750;8050;8643;7923;7991;7531;7350;6994;6831;6728
46250;15;1;2;València;Distrito 15;Orriols;4625015002 València sección 15002;13090;12776;12173;11982;11449;11003;10684;10537;31633;31022;29991;29998;28227;26558;25924;25749;19412;19153;18340;17991;17290;16466;16035;15868;17850;17850;17850;16450;15750;14350;14350;14350;15891;15439;14614;14340;13721;13118;12642;12441
46250;15;1;3;València;Distrito 15;Orriols;4625015003 València sección 15003;12220;11683;11125;10678;10454;9886;9652;9338;29154;27913;27287;27112;26168;24940;24357;23577;17664;16837;16136;16017;15405;14564;14147;13699;16450;15050;15050;15050;14350;14350;12950;12250;14244;13621;12809;12331;12020;11397;11063;10677
46250;15;1;4;València;Distrito 15;Orriols;4625015004 València sección 15004;12833;12634;11863;11547;10815;10547;10058;9712;33427;33048;30035;30365;28618;28293;27095;25866;19122;19188;17581;17247;16234;16097;15238;14804;17850;16450;15750;15750;15050;14350;14350;13650;15023;15090;13825;13479;12685;12297;11762;11306
46250;15;1;5;València;Distrito 15;Orriols;4625015005 València sección 15005;8145;8016;7635;7561;7242;6736;6602;6650;22382;21023;20920;20965;19624;18355;17725;17457;12275;11746;11289;11179;10910;10112;10162;9782;10850;10150;9450;10150;9450;8750;8750;8750;9145;8993;8495;8447;8075;7502;7328;7361
46250;15;1;6;València;Distrito 15;Orriols;4625015006 València sección 15006;9659;9347;8681;8679;8145;7830;7616;7347;26414;24580;22943;23806;22122;21066;20548;19892;14702;14195;13114;13201;12302;11827;11525;11112;12950;12250;11550;11550;10850;10150;10150;10150;10949;10535;9721;9767;9154;8794;8569;8201
46250;15;1;7;València;Distrito 15;Orriols;4625015007 València sección 15007;7950;7606;7442;7211;6600;6304;5965;5951;22580;21014;20239;20510;19127;18680;18029;17481;12192;11603;11211;10959;10129;9580;9077;9070;10850;10850;10150;10150;9450;8750;8050;8050;8697;8372;8085;7841;7188;6859;6474;6425
46250;15;1;8;València;Distrito 15;Orriols;4625015008 València sección 15008;7215;6939;6420;6185;5754;5425;5170;5016;20227;19281;17523;17682;16022;14512;13653;13955;11096;10561;9653;9400;8619;8112;7699;7599;10150;10150;9450;8750;8050;8050;7350;6650;7923;7567;6951;6707;6285;5882;5546;5416
46250;15;1;10;València;Distrito 15;Orriols;4625015010 València sección 15010;8468;7750;7688;7492;7484;7112;6845;6616;23542;20906;19719;19886;19938;18495;18229;17500;12729;11395;11370;11332;11128;10536;10076;9747;11550;10150;10150;10850;10150;9450;9450;8750;9509;8671;8593;8435;8374;7909;7603;7336
46250;15;1;11;València;Distrito 15;Orriols;4625015011 València sección 15011;8234;7887;7578;7588;6915;6624;6564;6556;22871;21472;20455;20832;19125;18074;17578;17096;12348;11781;11215;11295;10261;9703;9634;9588;11550;11550;10150;10150;9450;8750;8750;8750;9058;8621;8287;8352;7558;7226;7161;7118
46250;15;1;12;València;Distrito 15;Orriols;4625015012 València sección 15012;11046;10480;9947;9521;9519;8736;8697;8756;30070;27785;26006;26104;25334;23715;22904;23518;16578;15682;14861;14473;14298;13072;13043;13256;14350;14350;12950;12250;12250;10850;10850;10850;12858;12268;11561;11093;11123;10152;10086;10147
46250;15;1;13;València;Distrito 15;Orriols;4625015013 València sección 15013;11151;10700;10264;9996;9620;9364;8921;8877;30082;28260;27241;26957;25779;24751;23734;23183;16571;15867;15297;14866;14439;13814;13233;13135;15050;15050;14350;13650;13300;12950;12250;11550;12829;12227;11691;11347;10901;10574;10088;10035
46250;15;2;14;València;Distrito 15;Torrefiel;4625015014 València sección 15014;10352;10084;9303;9324;9174;8743;8416;8420;26571;25500;23947;24343;22908;22432;21438;21584;15319;14778;13774;13841;13450;12829;12399;12345;13650;13650;12950;12250;12250;11550;10850;10850;11775;11468;10521;10572;10428;9907;9574;9547
46250;15;2;15;València;Distrito 15;Torrefiel;4625015015 València sección 15015;10467;10282;10181;9527;9117;8773;8382;8188;27556;26590;26347;25117;24483;23211;22548;21695;15369;15213;15118;14271;13703;13237;12685;12274;13650;14350;13650;12950;12250;12250;11550;10850;11961;11701;11568;10817;10424;9930;9482;9225
46250;15;2;16;València;Distrito 15;Torrefiel;4625015016 València sección 15016;11204;10615;10640;10081;9124;8851;8560;8474;28926;26881;27659;26697;24169;23049;22784;22506;16670;15777;15830;15084;13890;13171;12741;12592;15050;13650;13650;13650;12950;12250;11550;11550;13038;12442;12668;11596;10692;10192;9820;9710
46250;15;2;17;València;Distrito 15;Torrefiel;4625015017 València sección 15017;9541;9020;8637;8563;8158;8065;7611;7320;25735;23595;22878;22958;21471;20687;20005;19268;14292;13260;12819;12678;12000;11940;11249;10843;12950;11550;11550;11550;10850;11550;10150;9450;10765;10100;9629;9572;9109;9021;8486;8161
46250;15;2;18;València;Distrito 15;Torrefiel;4625015018 València sección 15018;11852;11286;10783;10713;9781;9381;9048;9045;29176;28498;27433;27632;25773;25162;24078;23591;17249;16553;15978;15855;14675;14022;13458;13359;15750;15050;15050;15050;13650;13650;12250;12250;13563;12905;12286;12125;11098;10616;10277;10203
46250;15;2;19;València;Distrito 15;Torrefiel;4625015019 València sección 15019;10709;10264;9730;9752;8860;8459;7814;8029;27053;25932;24217;25812;23872;22023;21468;21935;15607;14936;14283;14487;13210;12429;11565;11877;14350;14350;13650;13650;12250;11550;10150;10850;12116;11513;10989;10862;9938;9425;8774;8961
46250;15;2;20;València;Distrito 15;Torrefiel;4625015020 València sección 15020;9761;9252;9030;8606;8506;7875;7637;7487;25235;23710;23501;22766;22063;20944;20464;19868;14453;13669;13331;12784;12603;11729;11380;11137;13650;12950;12250;11550;11550;10150;10150;10150;11016;10409;10086;9627;9512;8844;8542;8346
46250;15;2;21;València;Distrito 15;Torrefiel;4625015021 València sección 15021;11431;10792;10290;10136;9626;9186;8845;8649;30678;29287;27445;27263;26123;24872;23964;23520;17175;16225;15437;15152;14445;13893;13411;13141;15750;14350;14350;13650;12950;12950;12250;11550;13363;12527;11845;11681;11010;10547;10083;9843
46250;15;2;22;València;Distrito 15;Torrefiel;4625015022 València sección 15022;10776;10184;9747;9474;8700;8229;8140;7892;30841;29772;28285;27483;25544;24650;23388;22325;16388;15862;14964;14602;13490;12628;12355;12063;14350;12950;12250;12250;11550;10850;10850;10850;12458;11681;11141;10835;9937;9409;9266;8956
46250;15;2;23;València;Distrito 15;Torrefiel;4625015023 València sección 15023;12262;11506;11024;10674;10138;9550;9140;9411;31927;30058;29346;29308;27683;26283;25162;25809;17980;16923;16459;16021;15229;14364;13606;14075;16450;15750;15050;14350;13650;12950;12950;12950;14460;13493;12829;12348;11719;10959;10540;10792
46250;15;2;24;València;Distrito 15;Torrefiel;4625015024 València sección 15024;13812;12974;12395;12324;11561;10747;10860;10582;37118;34417;32765;33076;31755;30384;30160;30014;20569;19340;18394;18395;17277;16372;16399;16036;18550;17150;17150;17150;15750;15050;15050;15050;16440;15481;14773;14573;13671;12721;12798;12430
46250;15;2;25;València;Distrito 15;Torrefiel;4625015025 València sección 15025;10393;9757;9258;9143;8611;8104;7814;7457;26755;25081;24085;24178;22382;21319;20732;20009;15234;14496;13798;13543;12914;11854;11628;11062;14350;12950;12250;11550;10850;10850;10150;10150;12012;11185;10625;10420;9807;9200;8917;8462
46250;15;2;26;València;Distrito 15;Torrefiel;4625015026 València sección 15026;9584;9223;8452;8633;8456;8046;7791;7547;27313;25291;23367;24330;22906;21824;21248;20526;14615;13987;12842;13085;12668;12076;11740;11354;12950;12950;11550;11550;11200;10850;10150;9450;11001;10507;9564;9803;9625;9107;8872;8541
46250;15;2;27;València;Distrito 15;Torrefiel;4625015027 València sección 15027;11230;10176;9879;9283;8794;8911;8511;8645;28493;26520;25807;25500;24375;24562;22808;23400;16323;14973;14521;13771;13260;13304;12692;12932;14350;12950;12250;12250;11550;10850;10850;10850;13097;11825;11453;10736;10206;10306;9841;9951
46250;15;2;28;València;Distrito 15;Torrefiel;4625015028 València sección 15028;13683;13040;12312;12012;11386;10683;10452;10173;36925;35748;33961;33264;31646;29916;29753;29116;20734;19837;18720;18490;17560;16683;16486;16257;19250;18550;17150;17150;16450;15750;15750;15050;16730;15802;14770;14367;13594;12707;12380;12029
46250;15;3;29;València;Distrito 15;Sant Llorenç;4625015029 València sección 15029;16014;15310;14957;14488;13966;13027;13132;12344;42317;40334;39519;38587;37550;35593;36234;34041;24275;23084;22582;21853;20952;20165;19918;18608;23450;21350;21350;20650;19250;17850;17850;16450;19775;18770;18189;17663;17376;16657;16046;14942
46250;15;2;30;València;Distrito 15;Torrefiel;4625015030 València sección 15030;14482;13704;12923;12794;12320;11552;11453;10796;34068;33155;31042;31332;30358;28696;28536;27870;21235;20153;19057;18988;18162;16914;17036;15946;19250;18550;17850;17850;17150;15750;15750;15050;17358;16371;15248;15135;14527;13623;13547;12612
46250;15;1;31;València;Distrito 15;Orriols;4625015031 València sección 15031;12761;12227;11626;11025;10799;10606;9908;9869;33068;31192;29936;29685;28631;26919;25896;25020;18752;18003;17213;16576;16273;15853;14819;14660;17150;15750;15050;15050;15050;14350;14350;13650;14976;14310;13543;12769;12445;12236;11441;11336
46250;15;2;32;València;Distrito 15;Torrefiel;4625015032 València sección 15032;11283;11058;10391;10195;9927;9586;9194;8812;31164;30312;28735;28492;26651;25624;24426;23262;16933;16519;15584;15405;14951;14353;13710;13067;15750;14350;13650;12250;12250;12250;12250;10850;13089;12851;11961;11655;11395;10998;10597;10141
46250;15;3;33;València;Distrito 15;Sant Llorenç;4625015033 València sección 15033;16932;16895;15617;15010;13409;13801;13374;12836;43990;43541;41879;40666;36435;37853;35575;33939;25855;25652;23698;22598;21451;20982;20109;19140;23450;22750;21350;20300;18550;18550;17150;16450;21660;21492;19607;18803;18010;17209;16628;15946
46250;15;3;34;València;Distrito 15;Sant Llorenç;4625015034 València sección 15034;18543;18007;16976;16872;16189;15747;15323;14896;53170;51525;49237;48928;46679;45698;44026;42087;29228;28420;27238;26974;26109;25396;24775;23786;26950;26250;25550;25550;24850;22750;22750;22050;24197;23263;21766;21672;20654;19968;19301;18601
46250;15;3;35;València;Distrito 15;Sant Llorenç;4625015035 València sección 15035;18081;16951;18794;18626;18388;17746;17990;17165;52304;50217;55091;52996;52173;50009;49940;47021;28264;26823;29498;29728;29311;28138;28535;27194;26950;25200;26950;27650;26950;25550;26250;25550;23331;21730;24472;24585;24000;22885;23209;22125
46250;15;1;36;València;Distrito 15;Orriols;4625015036 València sección 15036;9639;9677;9680;8914;8690;8561;7983;7866;26556;25621;25154;24636;23411;22436;21329;20898;14458;14251;14405;13343;12966;12643;11791;11605;13650;13650;13300;12250;12250;12250;10850;10850;10833;10848;10792;9948;9703;9555;8881;8736
46250;15;3;37;València;Distrito 15;Sant Llorenç;4625015037 València sección 15037;19113;17615;16265;16755;15986;15304;14109;13908;49029;45183;43030;44191;42441;41184;38500;37701;29569;26719;25260;25714;24683;23641;22132;21661;26950;24850;22750;22750;22050;21350;20650;19950;25602;22761;20947;21383;20563;19417;17855;17633
46250;15;3;38;València;Distrito 15;Sant Llorenç;4625015038 València sección 15038;20374;19398;18825;18428;18338;16295;15930;15797;56854;54664;54715;53846;53162;48416;47642;46634;31525;30561;29826;29344;29473;26119;25632;25455;29750;28350;26950;26250;25550;24150;23450;23450;26901;25715;24458;23936;23802;21010;20417;20141
46250;15;2;39;València;Distrito 15;Torrefiel;4625015039 València sección 15039;11018;10326;9904;9802;9161;8427;8170;7956;28126;26284;24981;25833;23996;22374;21702;20712;16171;15135;14739;14627;13765;12611;12254;11941;15750;14350;13650;13650;12950;12250;11550;11550;12696;11813;11271;11123;10381;9496;9160;8960
46250;15;3;40;València;Distrito 15;Sant Llorenç;4625015040 València sección 15040;20300;18249;16749;15418;15011;14371;13981;13356;55613;50452;46898;44477;43662;41224;40269;37882;31190;28857;26383;24678;24228;22996;22421;21482;26950;26950;24150;22750;22750;21350;20300;19950;26901;24359;21428;19477;18933;18036;17474;16594
46250;16;1;1;València;Distrito 16;Benicalap;4625016001 València sección 16001;11804;11062;10439;10279;9549;9406;9158;8894;29667;27730;26283;26512;24603;24138;23479;23405;17304;16171;15310;15274;14259;14263;13647;13395;15050;14350;13650;13650;12250;12250;12250;11550;13894;12906;12076;11856;10961;10864;10483;10167
46250;16;1;2;València;Distrito 16;Benicalap;4625016002 València sección 16002;11640;11043;10399;10111;9791;9363;9035;9098;28859;27915;26715;26373;25254;23770;23350;22862;16991;16352;15362;14999;14445;13776;13421;13229;15050;14350;13650;13650;12250;12250;12250;11550;13539;12804;11980;11625;11253;10739;10333;10397
46250;16;1;3;València;Distrito 16;Benicalap;4625016003 València sección 16003;10952;10310;9958;9965;9314;9002;8617;8557;29190;27310;26037;26623;24828;23699;22994;22609;16289;15423;14938;15008;13968;13394;12852;12700;15050;13650;13650;12950;12250;11550;10850;10850;12662;11817;11394;11399;10627;10238;9822;9761
46250;16;1;4;València;Distrito 16;Benicalap;4625016004 València sección 16004;9608;9127;8373;8315;7941;7559;7220;6965;23295;21950;20214;20546;19779;18920;17803;17468;14336;13397;12419;12352;11548;10919;10586;10176;13650;12250;11550;11550;10150;9450;9450;9450;10869;10255;9377;9276;8860;8390;8043;7741
